step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
624;4.2318e-15;114;1279;9189;10068;1;38;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
625;4.26924e-15;139;1532;9154;10127;1;88;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
625;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;19215756;19215757;72
625;4.2318e-15;113;1279;9189;10068;1;38;-2.14748e+09;-3.07061e+08;0;0;-1;0;0;-1;19215756;19215757;72
626;4.26924e-15;138;1532;9154;10127;1;88;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
626;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;20018843;20018844;82
626;4.2318e-15;112;1279;9189;10068;1;38;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
627;4.26924e-15;137;1532;9154;10127;1;88;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
627;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;20835615;20835617;93
627;4.2318e-15;108;1279;9189;10068;1;38;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
628;4.26924e-15;136;1532;9154;10127;1;88;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
628;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;21665761;21665763;106
628;4.2318e-15;104;1279;9189;10068;1;38;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
629;4.26924e-15;134;1532;9154;10127;1;88;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
629;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;22508964;22508967;120
629;4.2318e-15;104;1279;9189;10068;1;38;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
630;4.26924e-15;134;1531;9154;10127;1;88;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
630;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;23364909;23364913;136
630;4.2318e-15;103;1279;9189;10068;1;38;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
631;4.26924e-15;134;1531;9154;10127;1;88;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
631;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;24233278;24233283;153
631;4.2318e-15;102;1279;9189;10068;1;38;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
632;4.26924e-15;133;1531;9154;10127;1;88;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
632;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;25113751;25113756;172
632;4.2318e-15;101;1279;9189;10068;1;38;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
633;4.26924e-15;133;1531;9154;10127;1;88;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
633;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;26006008;26006015;194
633;4.2318e-15;101;1279;9189;10068;1;38;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
634;4.26924e-15;133;1531;9154;10127;1;88;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909740;218
634;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;26909732;26909739;218
